CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
719.0,58.0,3.0,0.0,2.0,1.0,1.0,163850.19,0.0,0,1,1,0,0
599.0,42.0,7.0,170214.23,1.0,1.0,1.0,127560.16,0.0,0,1,1,0,0
653.0,32.0,6.0,0.0,2.0,1.0,0.0,122433.09,0.0,0,1,1,0,0
628.0,34.0,6.0,0.0,2.0,0.0,1.0,100809.99,0.0,0,1,0,0,1
549.0,35.0,7.0,0.0,2.0,1.0,0.0,60920.03,0.0,0,1,1,0,0
850.0,43.0,0.0,0.0,2.0,0.0,0.0,145796.49,0.0,0,1,1,0,0
627.0,55.0,9.0,0.0,2.0,1.0,1.0,138360.29,0.0,0,1,0,0,1
631.0,31.0,6.0,154525.7,1.0,1.0,0.0,170968.99,0.0,0,1,1,0,0
686.0,39.0,9.0,0.0,1.0,1.0,0.0,159629.64,1.0,1,0,1,0,0
667.0,46.0,3.0,0.0,2.0,1.0,0.0,53311.78,0.0,0,1,0,0,1
575.0,44.0,5.0,0.0,2.0,1.0,1.0,56575.76,0.0,0,1,1,0,0
657.0,66.0,9.0,124547.13,1.0,0.0,1.0,71173.64,0.0,0,1,1,0,0
652.0,32.0,1.0,84903.33,1.0,0.0,0.0,90877.76,0.0,1,0,0,0,1
683.0,50.0,8.0,0.0,1.0,0.0,0.0,166468.21,1.0,0,1,1,0,0
695.0,36.0,3.0,161807.18,1.0,1.0,0.0,177099.71,1.0,0,1,0,0,1
597.0,31.0,7.0,0.0,2.0,0.0,0.0,126812.63,0.0,0,1,0,0,1
602.0,36.0,1.0,0.0,1.0,1.0,0.0,134600.94,1.0,0,1,0,0,1
695.0,35.0,9.0,0.0,2.0,1.0,1.0,127623.36,0.0,0,1,1,0,0
708.0,54.0,6.0,0.0,1.0,1.0,0.0,94951.27,1.0,1,0,1,0,0
713.0,37.0,9.0,0.0,2.0,1.0,1.0,160532.88,0.0,1,0,0,0,1
729.0,30.0,8.0,109402.13,1.0,1.0,1.0,199203.21,0.0,1,0,1,0,0
850.0,34.0,5.0,0.0,2.0,1.0,1.0,44965.44,0.0,1,0,1,0,0
573.0,24.0,6.0,0.0,2.0,1.0,1.0,106761.47,0.0,0,1,1,0,0
687.0,53.0,9.0,125534.51,1.0,0.0,0.0,173425.68,1.0,1,0,0,1,0
609.0,35.0,4.0,0.0,1.0,1.0,1.0,89099.18,0.0,1,0,1,0,0
735.0,30.0,4.0,0.0,1.0,1.0,1.0,182738.0,0.0,0,1,1,0,0
665.0,36.0,4.0,105229.72,2.0,1.0,1.0,174921.91,0.0,0,1,0,1,0
748.0,36.0,1.0,0.0,2.0,1.0,0.0,178779.52,0.0,1,0,1,0,0
769.0,27.0,6.0,0.0,2.0,1.0,1.0,73371.65,0.0,0,1,1,0,0
733.0,50.0,3.0,114035.37,1.0,1.0,0.0,178373.73,1.0,1,0,0,1,0
602.0,42.0,8.0,0.0,2.0,1.0,1.0,152880.99,0.0,1,0,1,0,0
743.0,63.0,6.0,0.0,3.0,1.0,1.0,176962.31,1.0,0,1,1,0,0
638.0,38.0,2.0,0.0,1.0,1.0,0.0,63908.86,1.0,1,0,0,0,1
627.0,28.0,1.0,0.0,2.0,1.0,0.0,61513.87,0.0,0,1,1,0,0
556.0,42.0,1.0,118628.97,2.0,1.0,0.0,153771.9,1.0,1,0,0,1,0
544.0,46.0,5.0,0.0,1.0,1.0,0.0,178032.55,1.0,1,0,0,0,1
614.0,36.0,8.0,0.0,2.0,1.0,1.0,109291.22,0.0,0,1,1,0,0
646.0,35.0,4.0,130170.82,1.0,1.0,1.0,9984.4,0.0,0,1,1,0,0
687.0,39.0,2.0,0.0,2.0,1.0,1.0,157891.86,0.0,1,0,1,0,0
683.0,33.0,9.0,0.0,1.0,1.0,1.0,116944.3,0.0,1,0,0,0,1
663.0,31.0,5.0,109922.61,2.0,1.0,0.0,166637.35,0.0,0,1,0,1,0
661.0,22.0,2.0,0.0,2.0,1.0,0.0,159800.16,0.0,0,1,1,0,0
613.0,35.0,5.0,0.0,2.0,1.0,0.0,136050.44,0.0,1,0,1,0,0
584.0,47.0,5.0,160982.89,1.0,1.0,1.0,65675.48,1.0,1,0,1,0,0
742.0,38.0,2.0,135842.41,1.0,1.0,1.0,71420.16,0.0,1,0,1,0,0
763.0,35.0,5.0,107726.93,4.0,1.0,0.0,143301.49,1.0,0,1,0,1,0
695.0,39.0,9.0,0.0,2.0,1.0,1.0,97416.34,0.0,1,0,1,0,0
850.0,26.0,7.0,89039.9,1.0,1.0,0.0,64817.55,0.0,1,0,1,0,0
592.0,40.0,9.0,122311.21,3.0,1.0,1.0,104722.44,1.0,0,1,0,1,0
554.0,34.0,2.0,0.0,2.0,1.0,0.0,102557.93,0.0,0,1,1,0,0
635.0,32.0,9.0,0.0,2.0,1.0,0.0,71672.86,0.0,0,1,1,0,0
538.0,49.0,9.0,148897.02,1.0,1.0,0.0,83419.29,1.0,0,1,0,1,0
647.0,35.0,8.0,134944.0,1.0,1.0,1.0,63833.09,0.0,0,1,1,0,0
714.0,39.0,2.0,110824.52,1.0,0.0,1.0,168002.31,0.0,1,0,0,1,0
569.0,44.0,0.0,0.0,2.0,1.0,1.0,91673.6,0.0,1,0,1,0,0
581.0,38.0,1.0,0.0,1.0,1.0,0.0,123723.83,0.0,1,0,1,0,0
447.0,39.0,3.0,121871.81,1.0,1.0,0.0,49553.77,1.0,0,1,0,1,0
707.0,30.0,7.0,0.0,2.0,1.0,1.0,161909.95,0.0,0,1,1,0,0
704.0,33.0,2.0,0.0,2.0,1.0,1.0,83058.14,0.0,1,0,1,0,0
652.0,45.0,9.0,0.0,1.0,0.0,0.0,145562.4,0.0,1,0,0,0,1
665.0,36.0,5.0,0.0,1.0,1.0,0.0,69079.85,0.0,1,0,1,0,0
613.0,41.0,9.0,0.0,2.0,1.0,1.0,87985.2,0.0,1,0,1,0,0
727.0,48.0,4.0,0.0,2.0,1.0,1.0,171021.44,0.0,0,1,1,0,0
681.0,43.0,7.0,137720.21,1.0,1.0,1.0,172501.38,0.0,0,1,0,1,0
599.0,41.0,6.0,0.0,2.0,1.0,1.0,102982.89,0.0,0,1,0,0,1
708.0,44.0,2.0,0.0,2.0,1.0,1.0,121073.23,0.0,0,1,1,0,0
539.0,33.0,5.0,102763.69,1.0,1.0,0.0,127875.1,0.0,1,0,1,0,0
710.0,32.0,8.0,121490.05,2.0,0.0,1.0,177772.03,0.0,1,0,0,1,0
754.0,43.0,8.0,0.0,2.0,1.0,1.0,145591.32,0.0,0,1,1,0,0
669.0,32.0,8.0,0.0,2.0,1.0,1.0,132029.95,0.0,1,0,0,0,1
535.0,37.0,3.0,108396.67,1.0,1.0,0.0,100995.68,0.0,1,0,1,0,0
669.0,33.0,7.0,0.0,1.0,1.0,0.0,129563.86,0.0,0,1,1,0,0
744.0,46.0,3.0,142721.52,1.0,1.0,0.0,166480.48,1.0,0,1,0,1,0
738.0,44.0,4.0,0.0,2.0,1.0,0.0,161243.09,0.0,0,1,1,0,0
678.0,32.0,1.0,0.0,1.0,1.0,1.0,171762.87,1.0,1,0,1,0,0
573.0,49.0,7.0,88938.62,4.0,1.0,0.0,116944.3,1.0,1,0,0,1,0
693.0,40.0,8.0,0.0,2.0,0.0,1.0,171922.72,0.0,0,1,1,0,0
850.0,49.0,1.0,0.0,1.0,1.0,0.0,183490.99,1.0,0,1,0,0,1
678.0,32.0,8.0,0.0,1.0,1.0,0.0,80178.54,0.0,1,0,1,0,0
545.0,49.0,3.0,106486.66,1.0,1.0,0.0,139431.0,1.0,1,0,0,1,0
663.0,37.0,8.0,0.0,1.0,0.0,1.0,182076.97,0.0,1,0,1,0,0
635.0,43.0,8.0,113090.4,1.0,1.0,0.0,89773.45,1.0,1,0,0,1,0
657.0,46.0,3.0,0.0,2.0,1.0,0.0,72350.47,0.0,0,1,1,0,0
695.0,62.0,8.0,0.0,2.0,1.0,1.0,187597.98,0.0,0,1,1,0,0
638.0,43.0,7.0,0.0,2.0,1.0,1.0,149653.81,0.0,1,0,1,0,0
645.0,36.0,9.0,0.0,2.0,1.0,0.0,74580.8,0.0,0,1,0,0,1
594.0,42.0,8.0,0.0,1.0,1.0,1.0,139048.0,1.0,1,0,1,0,0
539.0,30.0,7.0,0.0,2.0,1.0,0.0,158973.45,0.0,0,1,1,0,0
731.0,43.0,5.0,0.0,2.0,1.0,0.0,68860.3,0.0,1,0,1,0,0
786.0,45.0,9.0,0.0,1.0,1.0,0.0,155876.06,1.0,0,1,0,0,1
683.0,36.0,6.0,0.0,2.0,1.0,1.0,136491.72,0.0,1,0,0,0,1
591.0,26.0,6.0,161171.7,1.0,1.0,0.0,89935.73,0.0,1,0,0,0,1
628.0,33.0,2.0,0.0,2.0,0.0,0.0,105780.18,0.0,1,0,1,0,0
659.0,32.0,1.0,0.0,2.0,0.0,1.0,174032.0,0.0,1,0,1,0,0
667.0,37.0,7.0,148843.56,1.0,1.0,0.0,54487.43,0.0,1,0,1,0,0
774.0,38.0,2.0,0.0,2.0,0.0,1.0,173912.29,0.0,0,1,1,0,0
699.0,49.0,1.0,142703.4,1.0,0.0,0.0,175843.68,1.0,1,0,1,0,0
699.0,41.0,6.0,0.0,2.0,1.0,0.0,41800.18,0.0,0,1,0,0,1
684.0,31.0,5.0,137592.89,1.0,0.0,0.0,71830.1,0.0,0,1,1,0,0
641.0,33.0,9.0,0.0,2.0,1.0,0.0,135846.03,0.0,1,0,1,0,0
542.0,35.0,2.0,0.0,2.0,1.0,1.0,58469.75,0.0,0,1,1,0,0
655.0,30.0,2.0,0.0,2.0,1.0,1.0,184842.21,0.0,0,1,1,0,0
593.0,43.0,2.0,0.0,2.0,1.0,1.0,166984.44,0.0,1,0,0,0,1
567.0,29.0,7.0,0.0,2.0,1.0,0.0,69011.66,0.0,1,0,0,0,1
696.0,37.0,9.0,0.0,1.0,1.0,1.0,180329.83,0.0,0,1,1,0,0
757.0,44.0,8.0,90217.06,1.0,1.0,0.0,137037.97,0.0,1,0,0,1,0
632.0,28.0,10.0,0.0,2.0,1.0,0.0,143954.99,0.0,0,1,0,0,1
743.0,32.0,4.0,0.0,2.0,1.0,0.0,97468.44,0.0,0,1,0,0,1
752.0,54.0,8.0,103515.39,1.0,1.0,0.0,133692.88,1.0,0,1,0,1,0
551.0,33.0,3.0,113328.65,1.0,1.0,0.0,91957.39,1.0,0,1,0,1,0
597.0,35.0,2.0,0.0,2.0,1.0,1.0,127543.81,0.0,0,1,0,0,1
667.0,37.0,8.0,0.0,1.0,1.0,0.0,136902.01,0.0,1,0,0,0,1
735.0,30.0,4.0,0.0,2.0,1.0,1.0,166984.44,0.0,0,1,1,0,0
742.0,39.0,4.0,0.0,2.0,0.0,1.0,151903.6,0.0,1,0,0,0,1
756.0,34.0,1.0,0.0,2.0,1.0,1.0,145789.71,0.0,0,1,1,0,0
694.0,66.0,3.0,107944.02,1.0,0.0,0.0,187636.06,1.0,1,0,1,0,0
595.0,33.0,6.0,0.0,2.0,1.0,1.0,124822.46,0.0,0,1,1,0,0
636.0,34.0,3.0,161608.81,2.0,1.0,0.0,159334.93,0.0,0,1,0,1,0
718.0,33.0,2.0,0.0,2.0,1.0,1.0,130189.54,0.0,0,1,0,0,1
711.0,35.0,7.0,0.0,2.0,0.0,1.0,155061.97,0.0,1,0,1,0,0
627.0,26.0,3.0,0.0,2.0,1.0,1.0,122996.76,0.0,0,1,1,0,0
613.0,45.0,7.0,0.0,1.0,0.0,0.0,46775.29,1.0,1,0,1,0,0
663.0,38.0,2.0,0.0,3.0,1.0,1.0,119712.78,1.0,1,0,1,0,0
709.0,39.0,1.0,145580.61,1.0,1.0,0.0,113982.71,0.0,0,1,1,0,0
594.0,39.0,7.0,0.0,1.0,1.0,0.0,143954.99,1.0,0,1,0,0,1
623.0,39.0,6.0,0.0,2.0,1.0,1.0,175310.41,0.0,0,1,1,0,0
705.0,26.0,9.0,109558.36,2.0,1.0,0.0,160523.33,0.0,0,1,0,1,0
619.0,37.0,2.0,102088.76,2.0,0.0,1.0,80701.72,0.0,0,1,0,1,0
567.0,50.0,7.0,102773.2,1.0,1.0,0.0,164768.82,1.0,0,1,0,1,0
754.0,50.0,7.0,117438.92,1.0,0.0,1.0,60721.4,1.0,0,1,0,1,0
632.0,38.0,5.0,0.0,2.0,1.0,1.0,48606.92,0.0,0,1,1,0,0
707.0,40.0,7.0,0.0,2.0,1.0,0.0,25571.37,0.0,0,1,1,0,0
678.0,34.0,6.0,0.0,2.0,1.0,0.0,46632.87,0.0,0,1,1,0,0
637.0,45.0,3.0,0.0,1.0,0.0,0.0,183840.51,1.0,0,1,1,0,0
593.0,28.0,6.0,0.0,1.0,1.0,1.0,172668.32,0.0,1,0,0,0,1
614.0,49.0,6.0,121461.87,1.0,1.0,1.0,96833.0,1.0,1,0,0,1,0
676.0,33.0,3.0,94486.47,2.0,1.0,1.0,90284.47,0.0,0,1,0,1,0
689.0,46.0,8.0,0.0,1.0,1.0,0.0,131712.51,1.0,1,0,1,0,0
717.0,29.0,5.0,0.0,2.0,1.0,0.0,93783.0,0.0,0,1,1,0,0
684.0,29.0,6.0,0.0,1.0,1.0,1.0,79408.33,0.0,1,0,1,0,0
749.0,33.0,2.0,0.0,2.0,1.0,1.0,79577.38,0.0,1,0,1,0,0
762.0,39.0,8.0,0.0,2.0,1.0,0.0,101954.78,0.0,0,1,1,0,0
683.0,50.0,7.0,123761.68,1.0,1.0,0.0,79927.17,1.0,1,0,0,1,0
663.0,34.0,0.0,0.0,2.0,1.0,1.0,102681.32,0.0,0,1,0,0,1
694.0,32.0,5.0,124788.18,1.0,1.0,0.0,182354.46,0.0,0,1,1,0,0
721.0,34.0,8.0,0.0,2.0,1.0,1.0,166676.56,0.0,1,0,1,0,0
645.0,33.0,1.0,88902.21,1.0,1.0,1.0,138880.24,1.0,1,0,0,1,0
558.0,32.0,5.0,0.0,2.0,1.0,1.0,116696.77,0.0,0,1,1,0,0
581.0,40.0,3.0,0.0,2.0,1.0,0.0,79919.13,0.0,0,1,1,0,0
710.0,25.0,8.0,0.0,2.0,0.0,1.0,92381.01,0.0,0,1,0,0,1
728.0,51.0,3.0,0.0,3.0,1.0,0.0,113557.7,1.0,1,0,1,0,0
588.0,35.0,8.0,0.0,2.0,1.0,1.0,89566.64,0.0,0,1,1,0,0
828.0,33.0,6.0,0.0,2.0,1.0,0.0,112269.67,0.0,1,0,1,0,0
642.0,40.0,8.0,0.0,1.0,0.0,0.0,122518.5,0.0,1,0,1,0,0
692.0,35.0,9.0,121669.93,1.0,1.0,0.0,52795.56,0.0,1,0,1,0,0
678.0,38.0,1.0,0.0,2.0,1.0,0.0,71178.09,0.0,0,1,1,0,0
697.0,49.0,1.0,0.0,1.0,1.0,1.0,46635.11,0.0,0,1,1,0,0
695.0,33.0,9.0,0.0,2.0,0.0,0.0,124625.08,0.0,0,1,1,0,0
678.0,48.0,3.0,0.0,1.0,1.0,1.0,180598.86,1.0,1,0,1,0,0
684.0,34.0,4.0,0.0,2.0,1.0,0.0,162223.67,0.0,1,0,1,0,0
641.0,38.0,7.0,0.0,2.0,1.0,0.0,103099.22,0.0,0,1,0,0,1
724.0,41.0,9.0,0.0,2.0,0.0,0.0,151316.37,0.0,0,1,0,0,1
671.0,30.0,3.0,0.0,2.0,1.0,1.0,143317.42,0.0,0,1,1,0,0
605.0,31.0,8.0,0.0,2.0,1.0,0.0,126517.97,0.0,0,1,1,0,0
633.0,45.0,3.0,0.0,1.0,1.0,1.0,158736.07,1.0,1,0,1,0,0
775.0,61.0,8.0,0.0,1.0,1.0,1.0,142730.27,1.0,1,0,0,0,1
614.0,32.0,7.0,0.0,2.0,1.0,1.0,187816.43,0.0,0,1,1,0,0
678.0,36.0,2.0,0.0,2.0,1.0,1.0,69320.97,0.0,0,1,1,0,0
581.0,33.0,6.0,0.0,2.0,1.0,0.0,131662.47,0.0,1,0,1,0,0
576.0,35.0,6.0,0.0,2.0,1.0,1.0,65612.12,0.0,0,1,1,0,0
561.0,29.0,5.0,0.0,1.0,1.0,0.0,179521.24,0.0,0,1,0,0,1
710.0,42.0,9.0,0.0,1.0,0.0,0.0,138521.22,1.0,0,1,1,0,0
803.0,31.0,2.0,0.0,1.0,1.0,1.0,145937.99,1.0,0,1,1,0,0
702.0,42.0,5.0,0.0,2.0,1.0,0.0,162719.69,0.0,0,1,0,0,1
681.0,43.0,8.0,162261.01,1.0,1.0,1.0,167841.99,0.0,0,1,1,0,0
633.0,34.0,5.0,0.0,2.0,1.0,1.0,150580.88,0.0,0,1,0,0,1
590.0,30.0,7.0,0.0,2.0,1.0,1.0,72549.27,0.0,0,1,0,0,1
667.0,59.0,3.0,0.0,1.0,1.0,1.0,147955.91,1.0,1,0,0,0,1
562.0,44.0,9.0,0.0,2.0,1.0,1.0,55893.37,0.0,0,1,1,0,0
745.0,42.0,0.0,0.0,2.0,0.0,1.0,93959.96,0.0,0,1,1,0,0
724.0,44.0,7.0,0.0,2.0,0.0,1.0,95583.45,0.0,0,1,1,0,0
696.0,28.0,0.0,0.0,1.0,1.0,0.0,125939.17,0.0,0,1,1,0,0
707.0,38.0,9.0,122453.46,1.0,1.0,1.0,140881.2,0.0,0,1,0,0,1
581.0,31.0,1.0,0.0,2.0,1.0,1.0,28238.25,0.0,0,1,1,0,0
554.0,41.0,6.0,160858.13,2.0,1.0,1.0,176768.59,0.0,0,1,0,1,0
614.0,38.0,6.0,0.0,1.0,1.0,0.0,73679.64,1.0,1,0,1,0,0
850.0,34.0,0.0,0.0,2.0,1.0,1.0,142963.39,0.0,1,0,0,0,1
590.0,27.0,5.0,0.0,2.0,1.0,1.0,27341.63,0.0,1,0,0,0,1
584.0,38.0,3.0,129855.32,1.0,1.0,0.0,172576.43,0.0,1,0,1,0,0
691.0,35.0,0.0,0.0,2.0,0.0,0.0,181177.9,0.0,0,1,1,0,0
678.0,25.0,9.0,0.0,2.0,1.0,1.0,169921.11,0.0,0,1,0,0,1
781.0,42.0,4.0,0.0,1.0,1.0,0.0,88866.92,1.0,1,0,1,0,0
571.0,32.0,4.0,142644.64,2.0,1.0,1.0,115818.81,0.0,1,0,0,1,0
585.0,32.0,2.0,125552.96,1.0,1.0,1.0,35673.42,0.0,0,1,0,0,1
635.0,37.0,7.0,152039.6,1.0,1.0,0.0,127875.1,0.0,1,0,0,1,0
637.0,27.0,9.0,115046.74,2.0,1.0,1.0,160546.23,0.0,1,0,0,1,0
632.0,43.0,2.0,136858.42,2.0,0.0,0.0,168840.22,0.0,0,1,0,1,0
507.0,48.0,8.0,115617.24,1.0,1.0,0.0,1375.46,1.0,0,1,0,1,0
706.0,36.0,5.0,0.0,1.0,1.0,0.0,158032.5,1.0,1,0,1,0,0
636.0,30.0,8.0,0.0,2.0,1.0,0.0,91830.75,0.0,0,1,1,0,0
605.0,32.0,5.0,0.0,2.0,1.0,1.0,155879.57,0.0,0,1,1,0,0
682.0,32.0,0.0,0.0,2.0,1.0,0.0,145516.35,0.0,0,1,1,0,0
590.0,48.0,6.0,119714.25,1.0,1.0,1.0,126192.54,0.0,0,1,0,1,0
602.0,36.0,1.0,0.0,2.0,1.0,1.0,143980.29,0.0,0,1,1,0,0
709.0,40.0,3.0,0.0,1.0,0.0,0.0,181605.85,0.0,0,1,1,0,0
582.0,34.0,4.0,100895.54,1.0,1.0,1.0,121402.53,0.0,0,1,1,0,0
718.0,41.0,3.0,135483.17,1.0,1.0,1.0,111241.37,1.0,1,0,0,1,0
588.0,55.0,5.0,135095.58,1.0,1.0,0.0,125062.02,1.0,0,1,0,1,0
732.0,38.0,4.0,0.0,2.0,1.0,0.0,181694.44,0.0,1,0,1,0,0
706.0,40.0,9.0,156831.82,1.0,1.0,0.0,27474.69,1.0,1,0,1,0,0
729.0,37.0,7.0,130878.75,1.0,1.0,0.0,91830.75,0.0,0,1,1,0,0
709.0,35.0,4.0,0.0,2.0,1.0,0.0,43932.54,0.0,0,1,1,0,0
746.0,55.0,6.0,0.0,1.0,1.0,1.0,92873.5,1.0,1,0,0,0,1
690.0,35.0,8.0,102025.08,1.0,1.0,1.0,138849.05,0.0,0,1,0,0,1
775.0,37.0,3.0,154733.97,1.0,0.0,0.0,105618.14,0.0,0,1,1,0,0
715.0,40.0,3.0,0.0,2.0,0.0,1.0,169921.11,0.0,1,0,1,0,0
516.0,27.0,6.0,0.0,2.0,1.0,1.0,139919.38,0.0,0,1,0,0,1
635.0,49.0,9.0,0.0,2.0,1.0,0.0,4441.54,1.0,0,1,0,0,1
697.0,56.0,6.0,0.0,1.0,1.0,0.0,140941.47,1.0,0,1,1,0,0
575.0,57.0,5.0,0.0,1.0,0.0,1.0,180800.42,1.0,1,0,1,0,0
681.0,38.0,1.0,126817.65,1.0,1.0,1.0,180329.83,0.0,0,1,1,0,0
803.0,32.0,7.0,144880.34,2.0,1.0,0.0,171096.2,0.0,1,0,0,1,0
574.0,29.0,1.0,0.0,1.0,1.0,0.0,106981.02,0.0,0,1,1,0,0
732.0,37.0,2.0,164850.54,2.0,1.0,1.0,9983.88,0.0,1,0,1,0,0
622.0,29.0,3.0,0.0,2.0,1.0,1.0,179908.71,0.0,0,1,0,0,1
539.0,29.0,7.0,0.0,2.0,0.0,1.0,160810.85,0.0,0,1,1,0,0
556.0,39.0,6.0,0.0,1.0,1.0,0.0,160618.61,1.0,1,0,0,0,1
595.0,49.0,6.0,0.0,1.0,1.0,1.0,162719.69,0.0,1,0,0,0,1
706.0,26.0,5.0,141604.76,2.0,1.0,0.0,60988.21,1.0,0,1,0,1,0
579.0,28.0,2.0,0.0,2.0,1.0,1.0,86619.77,0.0,1,0,1,0,0
549.0,35.0,9.0,0.0,2.0,1.0,0.0,142940.43,0.0,0,1,1,0,0
668.0,43.0,9.0,0.0,2.0,1.0,1.0,153810.41,0.0,1,0,0,0,1
567.0,41.0,3.0,132944.38,2.0,1.0,0.0,8996.79,0.0,0,1,0,1,0
696.0,47.0,9.0,0.0,2.0,1.0,1.0,73371.65,0.0,0,1,1,0,0
644.0,49.0,9.0,150956.71,1.0,1.0,0.0,166677.54,1.0,0,1,1,0,0
643.0,44.0,1.0,0.0,2.0,1.0,0.0,137985.69,0.0,0,1,1,0,0
741.0,40.0,7.0,0.0,2.0,1.0,0.0,10063.75,0.0,0,1,0,0,1
716.0,38.0,9.0,0.0,2.0,1.0,1.0,92982.61,0.0,1,0,0,0,1
537.0,36.0,2.0,83600.24,1.0,0.0,0.0,134509.47,0.0,0,1,0,1,0
697.0,38.0,8.0,116927.89,1.0,1.0,1.0,141501.45,0.0,1,0,1,0,0
641.0,36.0,2.0,0.0,2.0,0.0,1.0,134720.51,0.0,0,1,1,0,0
675.0,37.0,5.0,0.0,2.0,1.0,0.0,51636.7,0.0,1,0,1,0,0
716.0,33.0,3.0,0.0,2.0,1.0,1.0,85901.09,0.0,1,0,0,0,1
609.0,31.0,4.0,130274.26,1.0,1.0,1.0,87816.86,0.0,0,1,1,0,0
649.0,38.0,2.0,0.0,1.0,1.0,0.0,114323.66,1.0,1,0,1,0,0
710.0,28.0,3.0,103560.72,2.0,1.0,1.0,143960.72,0.0,0,1,0,1,0
756.0,36.0,4.0,0.0,2.0,0.0,1.0,101274.17,0.0,0,1,0,0,1
554.0,52.0,6.0,0.0,1.0,0.0,0.0,91565.75,1.0,0,1,1,0,0
681.0,32.0,5.0,0.0,2.0,1.0,1.0,112973.34,0.0,1,0,1,0,0
644.0,38.0,8.0,127585.98,1.0,1.0,0.0,9984.4,0.0,1,0,0,1,0
586.0,32.0,7.0,0.0,2.0,1.0,1.0,72861.94,0.0,0,1,1,0,0
682.0,42.0,1.0,0.0,2.0,1.0,1.0,161888.83,0.0,0,1,0,0,1
651.0,38.0,7.0,0.0,2.0,1.0,1.0,109626.59,0.0,0,1,1,0,0
521.0,29.0,8.0,148843.56,1.0,0.0,0.0,76946.6,0.0,0,1,1,0,0
592.0,29.0,4.0,0.0,1.0,1.0,0.0,94876.65,0.0,0,1,1,0,0
667.0,36.0,2.0,0.0,2.0,1.0,1.0,84932.4,0.0,0,1,1,0,0
496.0,55.0,8.0,92716.96,1.0,1.0,1.0,146895.86,0.0,1,0,0,0,1
628.0,31.0,8.0,0.0,2.0,1.0,0.0,138527.56,0.0,0,1,1,0,0
579.0,30.0,4.0,0.0,2.0,1.0,0.0,185791.9,0.0,0,1,0,0,1
646.0,59.0,6.0,0.0,1.0,1.0,0.0,161811.23,0.0,1,0,1,0,0
596.0,41.0,5.0,0.0,1.0,1.0,1.0,170819.01,1.0,0,1,1,0,0
583.0,43.0,2.0,0.0,1.0,1.0,0.0,179621.65,1.0,0,1,1,0,0
712.0,34.0,9.0,0.0,1.0,1.0,1.0,152417.97,0.0,0,1,1,0,0
572.0,30.0,6.0,0.0,2.0,1.0,1.0,164925.09,0.0,0,1,1,0,0
691.0,42.0,5.0,141952.07,1.0,0.0,0.0,122488.59,0.0,0,1,1,0,0
583.0,42.0,2.0,126773.43,2.0,1.0,0.0,171657.57,0.0,0,1,0,1,0
677.0,25.0,2.0,82293.82,1.0,0.0,0.0,166588.76,0.0,0,1,0,0,1
656.0,39.0,9.0,137964.51,1.0,1.0,0.0,159840.51,0.0,0,1,0,0,1
657.0,33.0,6.0,0.0,2.0,1.0,1.0,130189.72,0.0,0,1,1,0,0
677.0,33.0,9.0,0.0,2.0,1.0,1.0,106534.15,0.0,1,0,1,0,0
629.0,34.0,0.0,0.0,2.0,1.0,1.0,89566.64,0.0,0,1,1,0,0
717.0,40.0,7.0,131402.21,1.0,1.0,0.0,92357.21,1.0,1,0,0,1,0
648.0,46.0,8.0,140197.18,1.0,0.0,1.0,47675.29,1.0,0,1,0,1,0
545.0,39.0,8.0,0.0,2.0,0.0,1.0,27886.06,0.0,1,0,0,0,1
771.0,44.0,2.0,0.0,2.0,0.0,0.0,125877.22,0.0,0,1,1,0,0
601.0,37.0,9.0,0.0,2.0,0.0,1.0,132547.02,0.0,0,1,0,0,1
677.0,30.0,4.0,0.0,2.0,1.0,0.0,176692.87,0.0,1,0,1,0,0
684.0,35.0,3.0,0.0,2.0,1.0,0.0,110265.24,0.0,1,0,0,0,1
695.0,37.0,3.0,0.0,1.0,0.0,0.0,87400.53,0.0,1,0,1,0,0
765.0,56.0,4.0,132571.65,1.0,0.0,1.0,136902.01,0.0,0,1,1,0,0
585.0,39.0,9.0,0.0,2.0,1.0,1.0,50783.1,0.0,1,0,1,0,0
667.0,30.0,9.0,0.0,2.0,0.0,0.0,125062.02,0.0,0,1,1,0,0
639.0,36.0,8.0,0.0,2.0,1.0,1.0,175743.92,0.0,1,0,0,0,1
835.0,42.0,5.0,127655.22,2.0,1.0,0.0,26342.33,0.0,0,1,0,1,0
662.0,47.0,9.0,139814.2,1.0,1.0,0.0,53980.29,1.0,0,1,0,1,0
661.0,34.0,5.0,0.0,1.0,0.0,1.0,173632.92,0.0,0,1,1,0,0
624.0,39.0,1.0,113909.69,1.0,1.0,0.0,16281.68,0.0,1,0,1,0,0
754.0,41.0,9.0,129860.37,1.0,1.0,0.0,182691.31,1.0,0,1,0,1,0
645.0,45.0,8.0,0.0,2.0,1.0,1.0,93769.89,0.0,1,0,1,0,0
624.0,38.0,9.0,0.0,2.0,0.0,0.0,152992.04,0.0,0,1,1,0,0
656.0,35.0,1.0,0.0,2.0,1.0,0.0,121847.81,1.0,1,0,1,0,0
633.0,36.0,5.0,0.0,2.0,1.0,1.0,97983.44,0.0,1,0,1,0,0
588.0,52.0,5.0,0.0,1.0,0.0,1.0,120770.75,1.0,1,0,1,0,0
685.0,38.0,9.0,0.0,1.0,0.0,1.0,158086.33,0.0,1,0,0,0,1
